Artist and Title,Streams,Daily,streams,Occurrence,Artist,title
Ellie Goulding - Love Me Like You Do,1638434697,465082.0,1638434697,0,Ellie Goulding,Love Me Like You Do
Lil Baby - Drip Too Hard (Lil Baby & Gunna),1637844726,432122.0,1637844726,0,Lil Baby,Drip Too Hard (Lil Baby & Gunna)
Eurythmics - Sweet Dreams (Are Made of This),1635725349,804548.0,1635725349,0,Eurythmics,Sweet Dreams (Are Made of This)
Creedence Clearwater Revival - Fortunate Son,1633730573,600291.0,1633730573,0,Creedence Clearwater Revival,Fortunate Son
Farruko - Pepas,1631478570,450048.0,1631478570,0,Farruko,Pepas
Bruno Mars - 24K Magic,1628931976,810970.0,1628931976,0,Bruno Mars,24K Magic
Teddy Swims - Lose Control,1627962049,2719569.0,1627962049,0,Teddy Swims,Lose Control
Rihanna - Diamonds,1626954042,694722.0,1626954042,0,Rihanna,Diamonds
Red Hot Chili Peppers - Californication,1625113893,750626.0,1625113893,0,Red Hot Chili Peppers,Californication
Bad Bunny - Ojitos Lindos,1619548620,769139.0,1619548620,0,Bad Bunny,Ojitos Lindos
Dr. Dre - Still D.R.E.,1619233758,679634.0,1619233758,0,Dr. Dre,Still D.R.E.
Kanye West - Heartless,1617431982,891216.0,1617431982,0,Kanye West,Heartless
Rema - Calm Down,1615242206,703215.0,1615242206,0,Rema,Calm Down
System Of A Down - Chop Suey!,1612459387,1021679.0,1612459387,0,System Of A Down,Chop Suey!
USHER - Yeah!,1608570029,1145590.0,1608570029,0,USHER,Yeah!
Zedd - The Middle,1604023854,332768.0,1604023854,0,Zedd,The Middle
Lady Gaga - Poker Face,1601975697,1288106.0,1601975697,0,Lady Gaga,Poker Face
R.E.M. - Losing My Religion,1601615697,873773.0,1601615697,0,R.E.M.,Losing My Religion
JAY-Z - Ni**as In Paris,1598311888,527182.0,1598311888,0,JAY-Z,Ni**as In Paris
ABBA - Dancing Queen,1597750617,910328.0,1597750617,0,ABBA,Dancing Queen
Red Hot Chili Peppers - Under the Bridge,1596508677,743353.0,1596508677,0,Red Hot Chili Peppers,Under the Bridge
Dynoro - In My Mind,1595768400,365407.0,1595768400,0,Dynoro,In My Mind
Taylor Swift - cardigan,1595265145,918948.0,1595265145,0,Taylor Swift,cardigan
One Direction - Story of My Life,1593765521,1078952.0,1593765521,0,One Direction,Story of My Life
Taylor Swift - Shake It Off,1593718179,613295.0,1593718179,0,Taylor Swift,Shake It Off
KAROL G - Tusa,1592781905,309726.0,1592781905,0,KAROL G,Tusa
"Snoop Dogg - Young, Wild & Free",1591536579,523705.0,1591536579,0,Snoop Dogg,"Young, Wild & Free"
J Balvin - Mi Gente,1590763312,441315.0,1590763312,0,J Balvin,Mi Gente
Marvin Gaye - Ain't No Mountain High Enough,1590301723,628739.0,1590301723,0,Marvin Gaye,Ain't No Mountain High Enough
Bruno Mars - Grenade,1587523273,1004261.0,1587523273,0,Bruno Mars,Grenade
Sia - Unstoppable,1587356633,1041395.0,1587356633,0,Sia,Unstoppable
Post Malone - Psycho,1584370801,244373.0,1584370801,0,Post Malone,Psycho
Lil Nas X - Old Town Road,1584214865,201668.0,1584214865,0,Lil Nas X,Old Town Road
P!nk - Just Give Me a Reason,1581395291,1030849.0,1581395291,0,P!nk,Just Give Me a Reason
Maroon 5 - Animals,1580014004,770479.0,1580014004,0,Maroon 5,Animals
Bad Bunny - Callaita,1579844407,490199.0,1579844407,0,Bad Bunny,Callaita
XXXTENTACION - Look At Me!,1578652123,443481.0,1578652123,0,XXXTENTACION,Look At Me!
NF - Let You Down,1578436963,354427.0,1578436963,0,NF,Let You Down
Ariana Grande - positions,1574135644,406130.0,1574135644,0,Ariana Grande,positions
Ariana Grande - Side To Side,1573474597,594605.0,1573474597,0,Ariana Grande,Side To Side
Lana Del Rey - Young And Beautiful,1572651916,1097867.0,1572651916,0,Lana Del Rey,Young And Beautiful
Martin Garrix - In the Name of Love,1570185001,519007.0,1570185001,0,Martin Garrix,In the Name of Love
Outkast - Hey Ya!,1568488642,767950.0,1568488642,0,Outkast,Hey Ya!
Ariana Grande - Into You,1567155600,888485.0,1567155600,0,Ariana Grande,Into You
Kendrick Lamar - LOVE. FEAT. ZACARI.,1563408575,930948.0,1563408575,0,Kendrick Lamar,LOVE. FEAT. ZACARI.
Avicii - Waiting For Love,1561057112,616637.0,1561057112,0,Avicii,Waiting For Love
Kanye West - Stronger,1558354160,573005.0,1558354160,0,Kanye West,Stronger
Alessia Cara - Scars To Your Beautiful,1557865030,546183.0,1557865030,0,Alessia Cara,Scars To Your Beautiful
Rauw Alejandro - Todo De Ti,1557720408,730734.0,1557720408,0,Rauw Alejandro,Todo De Ti
Jimin - Who,1554870809,4237625.0,1554870809,0,Jimin,Who
Bryson Tiller - Don't,1554653486,895657.0,1554653486,0,Bryson Tiller,Don't
Rihanna - Stay,1553269976,870512.0,1553269976,0,Rihanna,Stay
The Beatles - Here Comes The Sun,1550640131,697471.0,1550640131,0,The Beatles,Here Comes The Sun
Kygo - It Ain't Me,1548466732,614799.0,1548466732,0,Kygo,It Ain't Me
Nirvana - Come As You Are,1548435278,1118148.0,1548435278,0,Nirvana,Come As You Are
Metro Boomin - Creepin',1547061809,585375.0,1547061809,0,Metro Boomin,Creepin'
Britney Spears - Toxic,1543452115,890981.0,1543452115,0,Britney Spears,Toxic
Chris Brown - Under The Influence,1542727442,906907.0,1542727442,0,Chris Brown,Under The Influence
Capital Cities - Safe and Sound,1539959933,985045.0,1539959933,0,Capital Cities,Safe and Sound
Arizona Zervas - ROXANNE,1538016585,193750.0,1538016585,0,Arizona Zervas,ROXANNE
Pharrell Williams - Happy,1537806858,617538.0,1537806858,0,Pharrell Williams,Happy
One Direction - What Makes You Beautiful,1537408642,906299.0,1537408642,0,One Direction,What Makes You Beautiful
Billie Eilish - Happier Than Ever,1535508863,774880.0,1535508863,0,Billie Eilish,Happier Than Ever
JHAYCO - No Me Conoce,1530946167,776332.0,1530946167,0,JHAYCO,No Me Conoce
Pitbull - Give Me Everything,1528871511,1623268.0,1528871511,0,Pitbull,Give Me Everything
Lady Gaga - Always Remember Us This Way,1528139805,887011.0,1528139805,0,Lady Gaga,Always Remember Us This Way
Pitbull - Time of Our Lives,1527716572,1144680.0,1527716572,0,Pitbull,Time of Our Lives
MKTO - Classic,1523298540,589278.0,1523298540,0,MKTO,Classic
Khalid - Better,1520565657,585038.0,1520565657,0,Khalid,Better
Fifth Harmony - Work from Home,1519272361,457597.0,1519272361,0,Fifth Harmony,Work from Home
Mitski - My Love Mine All Mine,1515467952,1209194.0,1515467952,0,Mitski,My Love Mine All Mine
Anne-Marie - FRIENDS,1513665268,253060.0,1513665268,0,Anne-Marie,FRIENDS
Rihanna - Work,1512706103,371059.0,1512706103,0,Rihanna,Work
Jonas Brothers - Sucker,1510467430,319651.0,1510467430,0,Jonas Brothers,Sucker
Coldplay - Paradise,1507615850,1012754.0,1507615850,0,Coldplay,Paradise
Survivor - Eye of the Tiger,1504369888,789209.0,1504369888,0,Survivor,Eye of the Tiger
Regard - Ride It,1502428899,308066.0,1502428899,0,Regard,Ride It
FloyyMenor - Gata Only,1501046114,1693450.0,1501046114,0,FloyyMenor,Gata Only
Snow Patrol - Chasing Cars,1498789856,763621.0,1498789856,0,Snow Patrol,Chasing Cars
Gym Class Heroes - Stereo Hearts,1497671048,536399.0,1497671048,0,Gym Class Heroes,Stereo Hearts
Imagine Dragons - Bones,1497148179,735540.0,1497148179,0,Imagine Dragons,Bones
Lost Frequencies - Where Are You Now,1493789456,718429.0,1493789456,0,Lost Frequencies,Where Are You Now
Bad Bunny - Yonaguni,1493683523,325175.0,1493683523,0,Bad Bunny,Yonaguni
Clean Bandit - Rather Be,1493194325,978829.0,1493194325,0,Clean Bandit,Rather Be
d4vd - Romantic Homicide,1488400868,949229.0,1488400868,0,d4vd,Romantic Homicide
Joji - Glimpse of Us,1486679612,670107.0,1486679612,0,Joji,Glimpse of Us
Beyoncé - Crazy In Love,1484290147,1010796.0,1484290147,0,Beyoncé,Crazy In Love
Shawn Mendes - Mercy,1484083030,469795.0,1484083030,0,Shawn Mendes,Mercy
ZAYN - PILLOWTALK,1483670788,652932.0,1483670788,0,ZAYN,PILLOWTALK
Sam Smith - Dancing With A Stranger,1480574031,438569.0,1480574031,0,Sam Smith,Dancing With A Stranger
Queen - We Will Rock You,1477714059,459889.0,1477714059,0,Queen,We Will Rock You
Jessie J - Bang Bang,1477671762,486536.0,1477671762,0,Jessie J,Bang Bang
"gnash - i hate u, i love u",1476228115,218298.0,1476228115,0,gnash,"i hate u, i love u"
Khalid - Location,1474613788,368668.0,1474613788,0,Khalid,Location
Bruno Mars - Leave The Door Open,1473820039,454265.0,1473820039,0,Bruno Mars,Leave The Door Open
Maluma - Hawái,1473652106,732012.0,1473652106,0,Maluma,Hawái
Axwell /\ Ingrosso - More Than You Know,1469252197,405787.0,1469252197,0,Axwell /\ Ingrosso,More Than You Know
Kesha - TiK ToK,1467480186,862263.0,1467480186,0,Kesha,TiK ToK
Daddy Yankee - Con Calma,1464433322,433050.0,1464433322,0,Daddy Yankee,Con Calma
SZA - Snooze,1463528798,1472615.0,1463528798,0,SZA,Snooze
Red Hot Chili Peppers - Can't Stop,1462881058,1152367.0,1462881058,0,Red Hot Chili Peppers,Can't Stop
Lady Gaga - Bad Romance,1462089657,917183.0,1462089657,0,Lady Gaga,Bad Romance
The Lumineers - Ho Hey,1461961614,659546.0,1461961614,0,The Lumineers,Ho Hey
Ed Sheeran - Beautiful People,1461703309,250991.0,1461703309,0,Ed Sheeran,Beautiful People
Tyga - Taste,1456818456,362715.0,1456818456,0,Tyga,Taste
Portugal. The Man - Feel It Still,1456522327,628126.0,1456522327,0,Portugal. The Man,Feel It Still
Bebe Rexha - Meant to Be,1456299538,330273.0,1456299538,0,Bebe Rexha,Meant to Be
The Lumineers - Ophelia,1450654035,524841.0,1450654035,0,The Lumineers,Ophelia
Bad Bunny - Efecto,1450531487,490635.0,1450531487,0,Bad Bunny,Efecto
Nelly Furtado - Promiscuous,1450098139,967886.0,1450098139,0,Nelly Furtado,Promiscuous
Ed Sheeran - Castle on the Hill,1448248581,419808.0,1448248581,0,Ed Sheeran,Castle on the Hill
Lynyrd Skynyrd - Sweet Home Alabama,1447488224,524923.0,1447488224,0,Lynyrd Skynyrd,Sweet Home Alabama
Adele - When We Were Young,1446947286,584757.0,1446947286,0,Adele,When We Were Young
Imagine Dragons - Whatever It Takes,1445131790,628376.0,1445131790,0,Imagine Dragons,Whatever It Takes
Noah Kahan - Stick Season,1443136601,1117394.0,1443136601,0,Noah Kahan,Stick Season
David Kushner - Daylight,1441074988,917294.0,1441074988,0,David Kushner,Daylight
XXXTENTACION - changes,1440974232,220567.0,1440974232,0,XXXTENTACION,changes
Selena Gomez - Wolves,1440834072,311806.0,1440834072,0,Selena Gomez,Wolves
Drake - In My Feelings,1440547539,193073.0,1440547539,0,Drake,In My Feelings
"G-Eazy - Me, Myself & I",1437959903,536884.0,1437959903,0,G-Eazy,"Me, Myself & I"
Internet Money - Lemonade,1435634520,254479.0,1435634520,0,Internet Money,Lemonade
Drake - Hotline Bling,1432048149,408280.0,1432048149,0,Drake,Hotline Bling
Joji - SLOW DANCING IN THE DARK,1427958666,553545.0,1427958666,0,Joji,SLOW DANCING IN THE DARK
KAROL G - PROVENZA,1427529820,723278.0,1427529820,0,KAROL G,PROVENZA
The Cranberries - Zombie,1426807091,838520.0,1426807091,0,The Cranberries,Zombie
Lil Peep - Falling Down,1425129410,700438.0,1425129410,0,Lil Peep,Falling Down
"The Rolling Stones - Paint It, Black",1419675318,611359.0,1419675318,0,The Rolling Stones,"Paint It, Black"
Cardi B - WAP,1419524219,274400.0,1419524219,0,Cardi B,WAP
Coldplay - My Universe,1415868922,449241.0,1415868922,0,Coldplay,My Universe
Major Lazer - Light It Up (Remix),1414755720,421986.0,1414755720,0,Major Lazer,Light It Up (Remix)
Ariana Grande - no tears left to cry,1414132378,341589.0,1414132378,0,Ariana Grande,no tears left to cry
Katy Perry - Last Friday Night (T.G.I.F.),1413296032,1064677.0,1413296032,0,Katy Perry,Last Friday Night (T.G.I.F.)
Evanescence - Bring Me To Life,1412143733,1112805.0,1412143733,0,Evanescence,Bring Me To Life
Taylor Swift - august,1411345171,805950.0,1411345171,0,Taylor Swift,august
AC/DC - You Shook Me All Night Long,1408644672,574905.0,1408644672,0,AC/DC,You Shook Me All Night Long
Ed Sheeran - Galway Girl,1408326107,596882.0,1408326107,0,Ed Sheeran,Galway Girl
Bad Bunny - MIA,1405706830,357098.0,1405706830,0,Bad Bunny,MIA
Dire Straits - Sultans of Swing,1404520553,869899.0,1404520553,0,Dire Straits,Sultans of Swing
Whitney Houston - I Wanna Dance with Somebody (Who Loves Me),1399808759,735139.0,1399808759,0,Whitney Houston,I Wanna Dance with Somebody (Who Loves Me)
Djo - End of Beginning,1398998704,1722068.0,1398998704,0,Djo,End of Beginning
J. Cole - MIDDLE CHILD,1398943529,345554.0,1398943529,0,J. Cole,MIDDLE CHILD
Lil Peep - Star Shopping,1397822317,549496.0,1397822317,0,Lil Peep,Star Shopping
J. Cole - Wet Dreamz,1396213319,516166.0,1396213319,0,J. Cole,Wet Dreamz
Logic - 1-800-273-8255,1396041431,243850.0,1396041431,0,Logic,1-800-273-8255
Ed Sheeran - Happier,1393399585,249259.0,1393399585,0,Ed Sheeran,Happier
Bryan Adams - Summer Of '69,1392519694,595406.0,1392519694,0,Bryan Adams,Summer Of '69
Calvin Harris - Outside,1391759888,1119773.0,1391759888,0,Calvin Harris,Outside
Lil Mosey - Blueberry Faygo,1391403776,270752.0,1391403776,0,Lil Mosey,Blueberry Faygo
Macklemore & Ryan Lewis - Thrift Shop,1390580435,568281.0,1390580435,0,Macklemore & Ryan Lewis,Thrift Shop
Foo Fighters - Everlong,1385077625,697725.0,1385077625,0,Foo Fighters,Everlong
The Fray - How to Save a Life,1382664869,967801.0,1382664869,0,The Fray,How to Save a Life
Cyndi Lauper - Girls Just Want to Have Fun,1382068527,672607.0,1382068527,0,Cyndi Lauper,Girls Just Want to Have Fun
Martin Garrix - Scared to Be Lonely,1381829800,291977.0,1381829800,0,Martin Garrix,Scared to Be Lonely
"Chappell Roan - Good Luck, Babe!",1380666426,2946488.0,1380666426,0,Chappell Roan,"Good Luck, Babe!"
Eslabon Armado - Ella Baila Sola,1380300790,460143.0,1380300790,0,Eslabon Armado,Ella Baila Sola
ROSÉ - APT.,1375957085,5737431.0,1375957085,0,ROSÉ,APT.
Hozier - Too Sweet,1375568977,1950008.0,1375568977,0,Hozier,Too Sweet
Imagine Dragons - Natural,1373471634,476550.0,1373471634,0,Imagine Dragons,Natural
Rihanna - Only Girl (In The World),1366789037,1046884.0,1366789037,0,Rihanna,Only Girl (In The World)
George Ezra - Budapest,1366683333,707548.0,1366683333,0,George Ezra,Budapest
Harry Styles - Falling,1366181647,429826.0,1366181647,0,Harry Styles,Falling
SZA - Good Days,1365495438,1111631.0,1365495438,0,SZA,Good Days
Surf Curse - Freaks,1364268688,869464.0,1364268688,0,Surf Curse,Freaks
Kali Uchis - telepatía,1363918973,660930.0,1363918973,0,Kali Uchis,telepatía
Guns N' Roses - Welcome To The Jungle,1362749807,701234.0,1362749807,0,Guns N' Roses,Welcome To The Jungle
Taylor Swift - Style,1362392938,500883.0,1362392938,0,Taylor Swift,Style
Kate Bush - Running Up That Hill (A Deal With God),1359824186,498817.0,1359824186,0,Kate Bush,Running Up That Hill (A Deal With God)
Robin Schulz - Sugar,1356621918,407802.0,1356621918,0,Robin Schulz,Sugar
Drake - Nice For What,1355902053,303637.0,1355902053,0,Drake,Nice For What
Taylor Swift - Don’t Blame Me,1351739101,653695.0,1351739101,0,Taylor Swift,Don’t Blame Me
Calum Scott - Dancing On My Own,1351357268,423445.0,1351357268,0,Calum Scott,Dancing On My Own
Sean Paul - No Lie,1348681929,699588.0,1348681929,0,Sean Paul,No Lie
Michael Jackson - Beat It,1348261530,718244.0,1348261530,0,Michael Jackson,Beat It
GIVĒON - Heartbreak Anniversary,1347896963,570304.0,1347896963,0,GIVĒON,Heartbreak Anniversary
d4vd - Here With Me,1347124250,975064.0,1347124250,0,d4vd,Here With Me
Steve Lacy - Bad Habit,1346325315,934944.0,1346325315,0,Steve Lacy,Bad Habit
Post Malone - Goodbyes,1346323696,270558.0,1346323696,0,Post Malone,Goodbyes
Olivia Rodrigo - happier,1346304538,661800.0,1346304538,0,Olivia Rodrigo,happier
Calvin Harris - How Deep Is Your Love,1342850582,764761.0,1342850582,0,Calvin Harris,How Deep Is Your Love
Jimin - Like Crazy,1342666797,358325.0,1342666797,0,Jimin,Like Crazy
Duncan Laurence - Arcade,1340262435,485173.0,1340262435,0,Duncan Laurence,Arcade
Metallica - Nothing Else Matters (Remastered),1339846130,691688.0,1339846130,0,Metallica,Nothing Else Matters (Remastered)
BTS - Butter,1337923606,273557.0,1337923606,0,BTS,Butter
Natasha Bedingfield - Unwritten,1336324211,1458049.0,1336324211,0,Natasha Bedingfield,Unwritten
blackbear - hot girl bummer,1333697462,204481.0,1333697462,0,blackbear,hot girl bummer
Nickelback - How You Remind Me,1333583048,1112082.0,1333583048,0,Nickelback,How You Remind Me
Beach House - Space Song,1332147210,784413.0,1332147210,0,Beach House,Space Song
The Weeknd - Stargirl Interlude,1331590494,640751.0,1331590494,0,The Weeknd,Stargirl Interlude
Fall Out Boy - Centuries,1331160428,515768.0,1331160428,0,Fall Out Boy,Centuries
Selena Gomez - Lose You To Love Me,1329706738,502901.0,1329706738,0,Selena Gomez,Lose You To Love Me
Lorde - Royals,1329270756,329798.0,1329270756,0,Lorde,Royals
Doja Cat - Paint The Town Red,1326897636,754967.0,1326897636,0,Doja Cat,Paint The Town Red
The Notorious B.I.G. - Hypnotize,1326354884,821892.0,1326354884,0,The Notorious B.I.G.,Hypnotize
Maroon 5 - This Love,1325436807,857207.0,1325436807,0,Maroon 5,This Love
Kanye West - Flashing Lights,1324827963,913097.0,1324827963,0,Kanye West,Flashing Lights
Kendrick Lamar - Not Like Us,1324246288,3864836.0,1324246288,0,Kendrick Lamar,Not Like Us
Elton John - I'm Still Standing,1323772375,698780.0,1323772375,0,Elton John,I'm Still Standing
JVKE - golden hour,1323630558,599503.0,1323630558,0,JVKE,golden hour
Sabrina Carpenter - Please Please Please,1322528952,1992017.0,1322528952,0,Sabrina Carpenter,Please Please Please
Masked Wolf - Astronaut In The Ocean,1322525562,245924.0,1322525562,0,Masked Wolf,Astronaut In The Ocean
Aerosmith - Dream On,1320580414,656252.0,1320580414,0,Aerosmith,Dream On
KALEO - Way down We Go,1320580126,882235.0,1320580126,0,KALEO,Way down We Go
Kanye West - Father Stretch My Hands Pt. 1,1318245517,514020.0,1318245517,0,Kanye West,Father Stretch My Hands Pt. 1
Ariana Grande - Dangerous Woman,1317477377,658220.0,1317477377,0,Ariana Grande,Dangerous Woman
Fetty Wap - Trap Queen,1315878665,1213774.0,1315878665,0,Fetty Wap,Trap Queen
DJ Khaled - I'm the One,1315483962,205996.0,1315483962,0,DJ Khaled,I'm the One
girl in red - we fell in love in october,1314521231,685196.0,1314521231,0,girl in red,we fell in love in october
Katy Perry - Roar,1313254155,637241.0,1313254155,0,Katy Perry,Roar
fun. - We Are Young,1312853304,787178.0,1312853304,0,fun.,We Are Young
Kanye West - Gold Digger,1312829495,514242.0,1312829495,0,Kanye West,Gold Digger
Ice Cube - It Was A Good Day,1311601848,678376.0,1311601848,0,Ice Cube,It Was A Good Day
Nicki Minaj - Starships,1310981231,636495.0,1310981231,0,Nicki Minaj,Starships
Future - Life Is Good,1310565068,259243.0,1310565068,0,Future,Life Is Good
Coldplay - Sparks,1306697151,1270114.0,1306697151,0,Coldplay,Sparks
Kendrick Lamar - DNA.,1305718214,607436.0,1305718214,0,Kendrick Lamar,DNA.
blink-182 - All The Small Things,1305503417,546824.0,1305503417,0,blink-182,All The Small Things
Loud Luxury - Body,1303710802,327955.0,1303710802,0,Loud Luxury,Body
Dua Lipa - Break My Heart,1303371405,437979.0,1303371405,0,Dua Lipa,Break My Heart
Papa Roach - Last Resort,1303078633,632618.0,1303078633,0,Papa Roach,Last Resort
Akon - Smack That,1302964922,848666.0,1302964922,0,Akon,Smack That
Lady Gaga - Just Dance,1302916341,1005742.0,1302916341,0,Lady Gaga,Just Dance
Bon Jovi - You Give Love A Bad Name,1301450479,551447.0,1301450479,0,Bon Jovi,You Give Love A Bad Name
Ben E. King - Stand By Me,1299100199,892139.0,1299100199,0,Ben E. King,Stand By Me
Ariana Grande - we can't be friends (wait for your love),1298758713,1922979.0,1298758713,0,Ariana Grande,we can't be friends (wait for your love)
Maroon 5 - What Lovers Do,1297814263,384615.0,1297814263,0,Maroon 5,What Lovers Do
Olivia Rodrigo - vampire,1296302692,949916.0,1296302692,0,Olivia Rodrigo,vampire
LISA - MONEY,1295171131,271512.0,1295171131,0,LISA,MONEY
Daniel Caesar - Get You,1294127089,767023.0,1294127089,0,Daniel Caesar,Get You
Fleetwood Mac - The Chain,1292636026,796511.0,1292636026,0,Fleetwood Mac,The Chain
TLC - No Scrubs,1292321766,499788.0,1292321766,0,TLC,No Scrubs
Zedd - Stay,1292254480,247598.0,1292254480,0,Zedd,Stay
Taylor Swift - Look What You Made Me Do,1290465281,415792.0,1290465281,0,Taylor Swift,Look What You Made Me Do
